,areaCode,areaName,PopVac,Cum_vaccinated,Completed_vaccinated,imd_medianS_msoa,imd_msoa_medianD,imd_rank_msoa,imd_decile_msoa,bme,Broad.RUC11,B_RUC11,Pct_Leave,Pct_Remain,vacPop,Asthma,COPD,Dementia,Depression,Diabetes,blood_pre,Epilepsy,poptotal,imd_decile_msoaLast,first_party,Pct_con,Pct_LAB,Cum_firstDose,First_dosePct,rates,rateCat,imd_decile_msoaLast_2,imd_decile_msoaLast_3,imd_decile_msoaLast_4,imd_decile_msoaLast_5,imd_decile_msoaLast_6,imd_decile_msoaLast_7,imd_decile_msoaLast_8,imd_decile_msoaLast_9,imd_decile_msoaLast_10,rateCat_high,rateCat_lowmedian,rateCat_upmedian,Pct_Age,PctYoung,pctYoungAge,PctOld,DeathRates
47,E02000048,Copthall & Downage,10201,6705,65.7,11.841,7,2069,4,36.11082816,Predominantly Urban,PU,37.77,62.23,9060,4.4,0.9,0.7,7.6,6.1,11.3,0.5,10205,7,Con,48.80254199,41.12210622,7336,71.9,99.1079306,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,8.328716528,9.95584989,16.04856512,18.92935982,0.230840259
48,E02000049,Grahame Park,9658,5131,53.1,33.625,2,5635,9,61.54298483,Predominantly Urban,PU,37.77,62.23,7755,5.2,1.3,0.3,9.1,8,11.6,0.6,9663,2,Con,48.80254199,41.12210622,5827,60.3,104.680058,upmedian,1,0,0,0,0,0,0,0,0,0,0,1,11.43036255,14.10702772,22.45003224,9.16827853,0.261205726
49,E02000050,Fallow Corner,10071,6290,62.5,14.8945,6.5,2874,5,37.62917329,Predominantly Urban,PU,37.77,62.23,9209,4.7,1.1,0.6,8,7.1,11.7,0.5,10064,6,Con,43.84401822,24.21927453,6974,69.2,100.3872505,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,9.227664649,10.92409599,17.01596265,15.56086437,0.229315722
50,E02000051,Finchley Central,9917,6306,63.6,9.566,8,1392,3,34.30091361,Predominantly Urban,PU,37.77,62.23,8529,4.4,0.7,0.6,7.4,6.1,11.3,0.4,9915,8,Con,43.84401822,24.21927453,6884,69.4,101.9461531,upmedian,0,0,0,0,0,0,1,0,0,0,0,1,9.957924264,11.65435573,16.74287724,20.37753547,0.250450811
51,E02000052,East Finchley,9531,6179,64.8,8.365,9,1071,2,26.55186636,Predominantly Urban,PU,37.77,62.23,9095,4.5,0.9,0.4,7.3,5.2,9.4,0.5,9535,9,Con,43.84401822,24.21927453,6808,71.4,106.0749134,upmedian,0,0,0,0,0,0,0,1,0,0,0,1,7.862430887,9.224848818,14.50247389,14.10665201,0.234279824
52,E02000053,Colindale,18906,9883,52.3,20.797,5,4039,6,59.03185006,Predominantly Urban,PU,37.77,62.23,14653,3.9,0.8,0.3,7.1,6.5,10,0.4,18897,5,Con,48.80254199,41.12210622,11180,59.1,53.47508727,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,11.22188863,13.51941582,19.23155668,7.568416024,0.141618988
53,E02000054,North Hendon & Sunny Hill,8092,4480,55.4,16.749,6,3302,5,45.96169858,Predominantly Urban,PU,37.77,62.23,6591,3.9,0.8,0.6,7.8,6,10.6,0.5,8087,6,Con,48.80254199,41.12210622,4986,61.6,124.9382106,high,0,0,0,0,1,0,0,0,0,1,0,0,10.90790333,12.66879078,17.37217418,13.47291761,0.326583932
54,E02000055,Hendon Central,13416,6891,51.4,14.871,6.5,2867,5,38.12219227,Predominantly Urban,PU,37.77,62.23,10164,3.9,0.7,0.6,7.8,6.1,10.5,0.5,13407,6,Con,48.80254199,41.12210622,7613,56.7,75.35778175,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,11.55682104,13.57733176,18.83116883,14.49232586,0.2093627
55,E02000056,Hampstead Garden Suburb,9096,6381,70.2,7.89,9,951,2,20.32132002,Predominantly Urban,PU,37.77,62.23,8117,4.4,0.6,0.7,8,5.1,10.5,0.5,9090,9,Con,43.84401822,24.21927453,6933,76.2,111.1477573,high,0,0,0,0,0,0,0,1,0,1,0,0,8.454206382,10.05297524,17.44486879,21.51041025,0.259013676
56,E02000057,Hendon Park,8401,4463,53.1,12.7645,7,2318,4,29.58311064,Predominantly Urban,PU,37.77,62.23,6616,3.6,0.7,0.6,7.5,6,10,0.5,8405,7,Con,48.80254199,41.12210622,4937,58.8,120.3428163,high,0,0,0,0,0,1,0,0,0,1,0,0,10.70398847,13.46735187,20.26904474,13.69407497,0.300336377
57,E02000058,Temple Fortune,10715,6659,62.1,10.1555,8,1562,3,23.21917808,Predominantly Urban,PU,37.77,62.23,9164,3.8,0.6,0.7,6.9,5.1,10.1,0.4,10723,8,Con,43.84401822,24.21927453,7234,67.5,94.35370975,upmedian,0,0,0,0,0,0,1,0,0,0,0,1,9.516026514,11.43605412,17.57965954,19.94762113,0.227004449
58,E02000059,West Hendon,11845,6401,54,22.4295,4.5,4311,7,57.79711253,Predominantly Urban,PU,37.77,62.23,10077,4.3,1,0.6,7.7,7.8,12.1,0.6,11854,4,Con,48.80254199,41.12210622,7088,59.8,85.3524694,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,9.343752626,11.03503027,15.8678178,12.60295723,0.210066381
59,E02000060,Golders Green North,11780,6282,53.3,14.978,6,2887,5,27.39010989,Predominantly Urban,PU,37.77,62.23,9694,3.3,0.6,1,7.5,5.5,9.8,0.5,11786,6,Con,43.84401822,24.21927453,6911,58.7,85.82342954,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,10.86292785,13.9467712,22.6635032,15.75201155,0.200867749
60,E02000061,Golders Green South,9678,5703,58.9,12.523,7,2255,4,33.70772495,Predominantly Urban,PU,37.77,62.23,8002,3.6,0.6,0.8,7.2,4.9,9.6,0.5,9683,7,Con,43.84401822,24.21927453,6286,65,104.4637322,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,8.798190825,10.20994751,15.39615096,16.15846038,0.269222485
61,E02000062,Brent Cross & Staples Corner,7767,3891,50.1,32.3045,2.5,5527,9,50.63091483,Predominantly Urban,PU,37.77,62.23,5961,3.9,0.9,0.4,7.3,6.5,10.4,0.5,7766,2,Con,43.84401822,24.21927453,4473,57.6,130.1660873,high,1,0,0,0,0,0,0,0,0,1,0,0,11.89127973,14.09159537,20.60057037,11.0887435,0.353907135
62,E02000063,North Cricklewood,8826,4772,54.1,23.3885,4,4487,7,47.72629465,Predominantly Urban,PU,37.77,62.23,6837,4.2,1,0.5,7.9,6.3,10.7,0.6,8821,4,Con,43.84401822,24.21927453,5363,60.8,114.5479266,high,0,0,1,0,0,0,0,0,0,1,0,0,10.09609385,11.83267515,18.15123592,13.7194676,0.311993011
63,E02000064,Childs Hill,7063,3969,56.2,22.8015,4.5,4387,7,39.14852753,Predominantly Urban,PU,37.77,62.23,6052,4.1,1,0.5,8.4,5.6,10.3,0.6,7062,4,Con,43.84401822,24.21927453,4425,62.7,143.1403087,high,0,0,1,0,0,0,0,0,0,1,0,0,11.23563626,13.08658295,18.62194316,13.59881031,0.354660235
64,E02000065,Crossway Park,7523,4078,54.2,20.375,5,3966,6,56.69188625,Predominantly Urban,PU,62.95,37.05,7397,4.6,1.4,0.4,9.3,7.8,12.7,0.6,7524,5,Lab,38.96191765,48.04272182,4650,61.8,89.72484381,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,11.55159123,14.1814249,22.88765716,9.490333919,0.264288074
65,E02000066,South Thamesmead,8752,4994,57.1,27.079,3.5,4959,8,47.09055077,Predominantly Urban,PU,62.95,37.05,8403,5.2,1.6,0.7,8.3,8.4,13,0.6,8746,3,Lab,38.96191765,48.04272182,5621,64.2,77.12522852,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,11.21854958,13.53088183,20.87349756,12.80495061,0.236803157
66,E02000067,Belvedere & Lessness Heath,9122,5557,60.9,25.871,4,4820,8,30.42285714,Predominantly Urban,PU,62.95,37.05,8601,5,1.7,0.4,5.3,7.8,13.2,0.7,9125,3,Lab,38.96191765,48.04272182,6167,67.6,73.9969305,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,9.583215197,11.78932682,18.83501918,11.48703639,0.226821661
67,E02000068,Erith East,6980,4143,59.4,29.209,3,5201,8,34.69139145,Predominantly Urban,PU,62.95,37.05,6700,4.6,1.6,0.4,10.4,8,13.1,0.7,6975,3,Con,59.7881885,29.48943255,4636,66.4,96.70487106,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,11.18191656,13.88059701,21.08955224,10.50746269,0.288565589
68,E02000069,Erith West,6091,4120,67.6,19.6835,5,3844,6,25.63771392,Predominantly Urban,PU,62.95,37.05,5748,5.3,1.9,0.7,8.5,8.1,13.9,0.7,6095,5,Con,59.7881885,29.48943255,4460,73.2,110.8192415,high,0,0,0,1,0,0,0,0,0,1,0,0,9.17721519,11.09951287,16.73625609,18.38900487,0.345224396
69,E02000070,Lesnes Abbey,7317,5373,73.4,12.987,7,2384,4,17.61269841,Predominantly Urban,PU,62.95,37.05,6926,5.6,1.9,0.8,6.7,7.9,14.4,0.7,7320,7,Con,59.7881885,29.48943255,5789,79.1,92.25092251,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,9.390957778,10.88651458,16.43084031,20.73346809,0.298916428
70,E02000071,Northumberland Heath,6978,4922,70.5,14.031,7,2633,4,15.10958904,Predominantly Urban,PU,62.95,37.05,6376,5.4,2.1,0.6,9.6,7.5,14.1,0.7,6982,7,Con,59.7881885,29.48943255,5390,77.2,96.73258813,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,9.942059521,11.8412798,18.44416562,16.1229611,0.316038978
71,E02000072,Slade Green & Crayford Marshes,10885,6351,58.3,35.521,2,5788,9,28.74552582,Predominantly Urban,PU,62.95,37.05,10556,4.9,1.7,0.3,8.1,7.6,12.1,0.7,10894,2,Con,59.7881885,29.48943255,7214,66.3,62.01194304,upmedian,1,0,0,0,0,0,0,0,0,0,0,1,11.13190597,14.08677529,22.12959454,10.07010231,0.179667615
72,E02000073,Bostall,9831,7509,76.4,7.478,9,838,2,16.19731443,Predominantly Urban,PU,62.95,37.05,9306,5.2,1.8,0.8,8.5,7.3,14.8,0.7,9829,9,Con,59.7881885,29.48943255,7980,81.2,68.66036009,upmedian,0,0,0,0,0,0,0,1,0,0,0,1,9.400444115,10.91768751,16.67741242,21.10466366,0.222057735
73,E02000074,Lesney Farm & Colyers East,7706,5124,66.5,30.905,3,5408,8,17.85760941,Predominantly Urban,PU,62.95,37.05,7230,5.5,2.1,0.6,10,7.8,13.6,0.8,7705,3,Con,59.7881885,29.48943255,5652,73.3,87.59408253,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,9.450270831,11.34163209,18.46473029,15.49100968,0.276593293
74,E02000075,Bursted Wood,7323,5727,78.2,6.15,9,516,1,11.56265727,Predominantly Urban,PU,62.95,37.05,7218,5.6,2,1.1,8.3,7.1,15.2,0.7,7324,10,Con,59.7881885,29.48943255,6077,83,92.17533798,upmedian,0,0,0,0,0,0,0,0,1,0,0,1,8.377659574,9.600997506,14.68550845,25.74120255,0.290135397
75,E02000077,St Michael's,7373,5344,72.5,8.188,9,1014,2,17.12897865,Predominantly Urban,PU,62.95,37.05,7028,4.8,1.7,0.7,6.2,7.4,14.8,0.7,7371,9,Con,59.7881885,29.48943255,5754,78,91.55025092,upmedian,0,0,0,0,0,0,0,1,0,0,0,1,10.51410429,12.25099602,17.97097325,18.17017644,0.293076078
76,E02000078,Barnehurst North,7108,5460,76.8,11.364,7,1951,3,9.367253751,Predominantly Urban,PU,62.95,37.05,6786,5.5,2.1,1,9.7,7,14.1,0.7,7109,8,Con,59.7881885,29.48943255,5809,81.7,94.9634215,upmedian,0,0,0,0,0,0,1,0,0,0,0,1,8.578616352,10.05010315,15.35514294,21.41173003,0.301886792
77,E02000079,Bexleyheath Broadway,7945,5864,73.8,12.63,7,2281,4,13.41385887,Predominantly Urban,PU,62.95,37.05,7501,5.8,2,1,10.7,7.1,15.2,0.8,7946,7,Con,59.7881885,29.48943255,6279,79,84.95909377,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,8.561061345,10.06532462,15.10465271,21.4104786,0.272139698
78,E02000080,Welling,9277,6618,71.3,10.1915,8,1580,3,18.504772,Predominantly Urban,PU,62.95,37.05,8809,4.9,1.6,0.7,8.9,7.1,14,0.7,9282,8,Con,59.7881885,29.48943255,7074,76.3,72.76059071,upmedian,0,0,0,0,0,0,1,0,0,0,0,1,9.249951672,10.8638892,16.31286185,18.69678738,0.23197371
79,E02000081,Barnehurst South,7425,5470,73.7,15.875,6,3116,5,10.44855584,Predominantly Urban,PU,62.95,37.05,6928,6.1,2.2,1.1,10.7,7.1,15.3,0.8,7422,6,Con,59.7881885,29.48943255,5861,78.9,90.90909091,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,8.255642787,9.714203233,15.71882217,22.8926097,0.294406281
80,E02000082,Falconwood,8309,6068,73,8.3385,9,1059,2,12.58449752,Predominantly Urban,PU,62.95,37.05,7831,4.5,1.5,0.7,7.4,6.6,13.1,0.6,8312,9,Con,59.7881885,29.48943255,6535,78.6,81.23721266,upmedian,0,0,0,0,0,0,0,1,0,0,0,1,9.2899729,10.94368535,16.89439407,18.54169327,0.260162602
81,E02000083,Crayford,9922,6712,67.6,18.448,5,3615,6,12.11749053,Predominantly Urban,PU,62.95,37.05,9837,5.6,1.7,0.5,12.6,6.9,13,0.8,9929,5,Con,59.7881885,29.48943255,7354,74.1,68.03063898,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,10.0102145,11.95486429,18.50157568,14.80126055,0.204290092
82,E02000084,Danson Park,9860,7469,75.8,9.306,8,1313,2,12.90292266,Predominantly Urban,PU,62.95,37.05,9475,5.4,1.7,1,9.9,6.8,14,0.7,9854,9,Con,59.7881885,29.48943255,7922,80.3,68.45841785,upmedian,0,0,0,0,0,0,0,1,0,0,0,1,8.004297609,9.435356201,14.6701847,21.34036939,0.214880473
83,E02000085,Blackfen,7101,5217,73.5,11.175,8,1903,3,9.98352971,Predominantly Urban,PU,62.95,37.05,6888,4.8,1.6,0.9,8.7,6.6,12.5,0.6,7098,8,Con,64.54870517,23.47816665,5570,78.4,95.05703422,upmedian,0,0,0,0,0,0,1,0,0,0,0,1,10.04189256,11.83217189,17.62485482,18.97502904,0.295712173
84,E02000086,Lamorbey,6478,5008,77.3,8.347,9,1065,2,7.437227074,Predominantly Urban,PU,62.95,37.05,6299,5,1.6,0.8,8.6,6.4,12.5,0.7,6479,9,Con,64.54870517,23.47816665,5292,81.7,104.1988268,upmedian,0,0,0,0,0,0,0,1,0,0,0,1,9.510165098,11.06524845,16.4946817,21.36847119,0.32746623
85,E02000087,Bexley Village,7356,5748,78.1,6.832,9,666,1,10.33117826,Predominantly Urban,PU,62.95,37.05,7029,5.4,1.5,1.1,9.2,6.3,12.9,0.6,7360,10,Con,64.54870517,23.47816665,6090,82.8,91.76182708,upmedian,0,0,0,0,0,0,0,0,1,0,0,1,9.204135011,10.51358657,15.76326647,23.20386968,0.298916428
86,E02000088,Albany Park,6918,5366,77.6,7.086,9,723,2,8.194390591,Predominantly Urban,PU,62.95,37.05,6556,5.3,1.7,0.8,10.4,6.7,13.4,0.6,6915,9,Con,64.54870517,23.47816665,5693,82.3,97.57155247,upmedian,0,0,0,0,0,0,0,1,0,0,0,1,9.225187873,10.86028066,16.25991458,21.6290421,0.310961389
87,E02000089,Longlands & Halfway,7042,5552,78.8,6.105,9,498,1,7.60632147,Predominantly Urban,PU,62.95,37.05,6642,5.3,1.7,0.8,9.2,6.5,13.1,0.7,7046,10,Con,64.54870517,23.47816665,5898,83.8,95.85345072,upmedian,0,0,0,0,0,0,0,0,1,0,0,1,9.937251889,11.68322794,17.32911774,23.11050888,0.307337687
88,E02000090,Sidcup West,8240,6450,78.3,12.09,7,2145,4,9.443043777,Predominantly Urban,PU,62.95,37.05,8205,5.2,1.8,0.9,10.1,6.6,12.7,0.7,8238,7,Con,64.54870517,23.47816665,6837,83,81.91747573,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,11.25371235,12.93113955,17.44058501,21.75502742,0.254560882
89,E02000091,Sidcup East,8962,6981,77.9,12.212,7,2171,4,10.53501343,Predominantly Urban,PU,62.95,37.05,8711,5.3,1.8,1.2,10.7,6.8,13.4,0.7,8961,7,Con,64.54870517,23.47816665,7392,82.5,75.31800937,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,10.21591363,11.7322925,16.70301917,24.73883595,0.239904038
90,E02000092,Foots Cray Meadows,5923,4022,67.9,30.066,3,5315,8,12.58948024,Predominantly Urban,PU,62.95,37.05,5663,5.6,2,1.3,11.4,7.3,14.1,0.8,5923,3,Con,64.54870517,23.47816665,4373,73.8,113.962519,high,0,1,0,0,0,0,0,0,0,1,0,0,10.6244451,12.67879216,19.19477309,18.20589793,0.355134655
91,E02000093,Queensbury South,13029,7002,53.7,19.133,5,3750,6,72.05733713,Predominantly Urban,PU,40.26,59.74,8929,4.7,1,0.6,6.4,10.7,14,0.5,13039,5,Lab,36.29985158,51.87262669,7774,59.7,71.30247909,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,9.459087152,11.5354463,16.8999888,17.50475977,0.247956654
92,E02000094,Kingsbury East & Colindale,11251,5916,52.6,19.417,5,3789,6,62.53144295,Predominantly Urban,PU,40.26,59.74,7640,5.2,1.1,0.5,8,9.1,13.5,0.5,11247,5,Lab,36.29985158,51.87262669,6668,59.3,82.57043818,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,10.62533986,12.78795812,19.47643979,15.56282723,0.293637847
93,E02000095,Kingsbury West,11296,6329,56,20.6,5,4013,6,72.17014414,Predominantly Urban,PU,40.26,59.74,8082,4.9,0.9,0.7,6.8,11.4,13.8,0.5,11302,5,Lab,36.29985158,51.87262669,7000,62,82.24150142,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,9.098335546,11.02449889,16.06038109,20.39099233,0.275707138
94,E02000096,Kenton Woodcock Park,8134,5280,64.9,10.46,8,1680,3,67.71518821,Predominantly Urban,PU,40.26,59.74,6204,4.8,0.9,1,5.8,10,13.1,0.5,8136,8,Lab,36.29985158,51.87262669,5728,70.4,114.2119498,high,0,0,0,0,0,0,1,0,0,1,0,0,8.176438946,9.800128949,14.42617666,26.67633785,0.36309844
95,E02000097,Kingsbury South,9959,5487,55.1,18.739,5,3686,6,63.87586515,Predominantly Urban,PU,40.26,59.74,7425,5.2,0.8,0.5,7.2,10.2,12.4,0.6,9958,5,Lab,22.20345193,64.68085972,6123,61.5,93.28245808,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,10.53099311,12.76767677,18.62626263,16.82154882,0.299933348
96,E02000098,Barnhill The Avenue,9359,5070,54.2,17.634,6,3474,6,67.20795569,Predominantly Urban,PU,40.26,59.74,6760,4.8,0.9,0.8,6.8,10.5,13.4,0.6,9354,5,Lab,36.29985158,51.87262669,5603,59.9,99.26274175,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,11.56496063,13.90532544,19.9704142,17.21893491,0.332185039
97,E02000099,Preston Park & East Lane,9291,4739,51,13.432,7,2487,4,70.0011485,Predominantly Urban,PU,40.26,59.74,7090,4.4,0.7,0.5,5.6,10.1,12.2,0.5,9292,7,Lab,36.29985158,51.87262669,5290,56.9,99.9892369,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,10.10789324,12.5528914,17.96897038,15.07757405,0.306643952
98,E02000100,Northwick Park,8912,5542,62.2,10.862,8,1801,3,68.41917024,Predominantly Urban,PU,40.26,59.74,7830,4.4,0.6,0.7,5.2,10,12.7,0.5,8910,8,Lab,36.29985158,51.87262669,6082,68.2,104.2414722,upmedian,0,0,0,0,0,0,1,0,0,0,0,1,18.37196156,20.75351213,24.72541507,18.25031928,0.305257207
99,E02000101,Forty Lane,11147,5572,50,27.74,3,5041,8,69.66352336,Predominantly Urban,PU,40.26,59.74,7770,5.4,1,0.8,8.7,9.4,12.2,0.7,11144,3,Lab,36.29985158,51.87262669,6285,56.4,83.34080919,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,10.00739723,12.18790219,18.82882883,17.12998713,0.28532178
100,E02000102,Welsh Harp,8486,4045,47.7,31.339,3,5439,9,68.33183511,Predominantly Urban,PU,40.26,59.74,6128,4.6,0.9,0.5,7,9.1,12.6,0.6,8480,2,Lab,22.20345193,64.68085972,4610,54.3,109.4744285,upmedian,1,0,0,0,0,0,0,0,0,0,0,1,11.8862709,14.73563969,22.7154047,14.08289817,0.355403449
101,E02000103,Dollis Hill,10169,5204,51.2,28.578,3,5135,8,57.75535939,Predominantly Urban,PU,40.26,59.74,7545,5.3,1,0.5,6.4,8.3,12.6,0.6,10164,3,Lab,22.20345193,64.68085972,5904,58.1,91.35608221,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,11.26198944,13.85023194,20.72895958,15.50695825,0.290979631
102,E02000104,Wembley North,8279,4544,54.9,23.1675,4,4445,7,70.10492094,Predominantly Urban,PU,40.26,59.74,5967,4.7,0.7,0.7,6.3,9.4,11.6,0.6,8277,4,Lab,36.29985158,51.87262669,5032,60.8,112.2116198,high,0,0,1,0,0,0,0,0,0,1,0,0,9.31372549,11.14462879,15.97117479,19.44025473,0.378151261
103,E02000105,Sudbury East,10806,5873,54.3,22.141,4,4270,7,75.75527059,Predominantly Urban,PU,40.26,59.74,8018,3.7,0.5,0.4,4.5,9.6,11.4,0.5,10816,4,Lab,36.29985158,51.87262669,6718,62.2,85.97075699,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,9.811359442,11.9356448,17.89723123,14.04340234,0.276809514
104,E02000106,Neasden,12138,5495,45.3,32.331,2.5,5530,9,62.36664383,Predominantly Urban,PU,40.26,59.74,8683,4.7,0.9,0.5,7.5,9.2,12.5,0.5,12130,2,Lab,22.20345193,64.68085972,6332,52.2,76.53649695,upmedian,1,0,0,0,0,0,0,0,0,0,0,1,10.86280057,13.26730393,19.22146723,13.60128988,0.254596888
105,E02000107,Cricklewood Anson Road,13099,6703,51.2,25.1355,3.5,4723,7,46.53011597,Predominantly Urban,PU,40.26,59.74,9880,4,0.9,0.3,6.9,6.5,10.1,0.5,13092,4,Lab,22.20345193,64.68085972,7540,57.6,70.92144439,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,11.50527325,13.36032389,18.17813765,12.20647773,0.235335135
106,E02000108,Sudbury West,7544,4273,56.6,20.343,5,3960,6,73.78493317,Predominantly Urban,PU,40.26,59.74,5379,4.1,0.6,0.5,4.9,10.5,12.8,0.5,7549,5,Lab,36.29985158,51.87262669,4798,63.6,123.1442206,high,0,0,0,1,0,0,0,0,0,1,0,0,10.03390875,12.10262131,18.57222532,16.00669269,0.416152898
107,E02000109,Tokyngton,19611,9581,48.9,21.03,4.5,4080,7,76.26723439,Predominantly Urban,PU,40.26,59.74,11973,4.6,0.7,0.5,6.3,8.8,11.1,0.6,19593,4,Lab,22.20345193,64.68085972,11070,56.4,47.37137321,lowmedian,0,0,1,0,0,0,0,0,0,0,1,0,19.51915531,22.85141569,27.39497202,10.67401654,0.192623243
108,E02000110,Dudden Hill,9460,5149,54.4,21.374,5,4140,7,46.92716706,Predominantly Urban,PU,40.26,59.74,7301,4.2,0.7,0.4,6.7,6.8,10.7,0.5,9465,4,Lab,22.20345193,64.68085972,5720,60.5,98.20295983,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,10.81081081,12.60101356,16.57307218,14.57334612,0.317273796
109,E02000111,Wembley West,13970,7835,56.1,22.985,4,4417,7,83.78654672,Predominantly Urban,PU,40.26,59.74,9006,3.3,0.4,0.3,4.3,9.2,10,0.4,13966,4,Lab,36.29985158,51.87262669,8868,63.5,66.49964209,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,9.382986491,11.41461248,17.3550966,13.97956918,0.246440307
110,E02000112,Wembley East,14633,8191,56,21.621,4,4189,7,78.93341815,Predominantly Urban,PU,40.26,59.74,8942,3.9,0.6,0.4,4.9,9.4,10.5,0.5,14627,4,Lab,36.29985158,51.87262669,9186,62.8,63.48663979,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,9.848701113,11.57459181,16.94251845,13.15142026,0.256922638
111,E02000113,St Raphaels,9989,4558,45.6,44.335,1.5,6267,10,75.25634386,Predominantly Urban,PU,40.26,59.74,7530,5.3,0.9,0.6,7.9,10.8,13.3,0.8,9996,1,Lab,22.20345193,64.68085972,5274,52.8,93.00230253,upmedian,0,0,0,0,0,0,0,0,0,0,0,1,13.1392271,16.48074369,25.43160691,12.93492696,0.285865537
112,E02000114,Willesden Green,11022,5581,50.6,24.308,4,4615,7,47.43618202,Predominantly Urban,PU,40.26,59.74,8684,4.3,0.8,0.3,6.6,6.9,11.2,0.5,11030,4,Lab,22.20345193,64.68085972,6279,57,84.28597351,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,11.97754836,13.76093966,18.07922616,11.44633809,0.270622432
113,E02000115,Brondesbury,10170,5236,51.5,24.206,4,4600,7,37.87769784,Predominantly Urban,PU,40.26,59.74,7601,4.5,1.1,0.4,9.1,5.6,10.2,0.5,10167,4,Lab,24.20841683,48.9326479,5850,57.5,91.34709931,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,9.954803569,11.30114459,14.56387317,12.95882121,0.312898366
114,E02000116,Roundwood Park,10142,4923,48.5,29.85,3,5288,8,59.22973139,Predominantly Urban,PU,40.26,59.74,7674,4.6,0.8,0.3,7,8,12.2,0.5,10151,3,Lab,22.20345193,64.68085972,5745,56.6,91.59929008,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,11.93582888,14.54261142,20.48475371,9.212926766,0.288770053
115,E02000117,Church End,13525,6136,45.4,39.978,2,6066,9,68.875385,Predominantly Urban,PU,40.26,59.74,10213,5,1,0.5,7,9.8,13,0.6,13515,2,Lab,22.20345193,64.68085972,7081,52.4,68.68761553,upmedian,1,0,0,0,0,0,0,0,0,0,0,1,11.59799952,14.30529717,21.63908744,12.85616371,0.214336747
116,E02000118,Alperton East,12497,7688,61.5,21.758,4,4210,7,82.68435013,Predominantly Urban,PU,40.26,59.74,8637,3.9,0.4,0.4,4.4,10.4,11.6,0.4,12501,4,Lab,36.29985158,51.87262669,8538,68.3,74.33784108,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,10.59526103,12.73590367,19.03438694,12.72432558,0.260065498
117,E02000119,Stonebridge,10008,4820,48.2,48.373,1,6410,10,78.14569536,Predominantly Urban,PU,40.26,59.74,7025,4.6,0.8,0.5,7.1,10.1,12.9,0.6,10000,1,Lab,22.20345193,64.68085972,5486,54.8,92.82573941,upmedian,0,0,0,0,0,0,0,0,0,0,0,1,12.2861934,15.64412811,23.53024911,11.9430605,0.301844606
118,E02000120,Kilburn West,11878,6021,50.7,22.673,4,4363,7,35.81506403,Predominantly Urban,PU,40.26,59.74,7752,4.8,1.3,0.4,10.3,5.3,9.9,0.5,11876,4,Lab,24.20841683,48.9326479,6742,56.8,78.21182017,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,8.758400353,10.25541796,14.16408669,12.02270382,0.297455106
119,E02000121,Alperton West,13898,8390,60.4,22.928,4,4406,7,83.9695511,Predominantly Urban,PU,40.26,59.74,8977,4,0.5,0.4,4.5,10.4,12,0.4,13891,4,Lab,36.29985158,51.87262669,9402,67.7,66.84415024,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,10.788458,13.07786566,18.73677175,13.61256545,0.248116155
120,E02000122,Brondesbury Park,9408,5255,55.9,15.538,6,3025,5,41.77497215,Predominantly Urban,PU,40.26,59.74,6521,4.7,0.9,0.6,7.8,6.5,10.6,0.5,9401,6,Lab,24.20841683,48.9326479,5869,62.4,98.7457483,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,10.03019562,11.71599448,16.85324337,17.03726422,0.354470264
